date,temp_c,precip_mm,weathercode
2014-05-17,11.600000000000001,0.0,3
2014-05-18,13.3,0.0,3
2014-05-19,14.9,0.0,3
2014-05-20,18.9,0.0,3
2014-05-21,21.35,0.0,3
2014-05-22,21.45,0.3,51
2014-05-23,15.649999999999999,9.1,63
2014-05-24,15.149999999999999,2.1,53
2014-05-25,15.4,0.0,3
2014-05-26,17.700000000000003,0.4,51
2014-05-27,15.350000000000001,15.8,61
2014-05-28,11.15,26.8,61
2014-05-29,10.3,3.7,53
2014-05-30,11.8,0.0,3
2014-05-31,12.3,0.0,3
2014-06-01,11.25,0.0,3
2014-06-02,13.45,0.0,2
2014-06-03,15.350000000000001,0.0,1
2014-06-04,15.799999999999999,1.8,51
2014-06-05,13.6,1.5,51
2014-06-06,15.600000000000001,0.0,1
2014-06-07,19.4,0.0,3
2014-06-08,22.45,5.2,61
2014-06-09,23.049999999999997,0.0,3
2014-06-10,23.5,4.9,63
2014-06-11,18.65,6.3,61
2014-06-12,15.75,0.0,3
2014-06-13,14.45,0.7,51
2014-06-14,15.0,0.5,51
2014-06-15,15.05,0.0,3
2014-06-16,13.05,0.2,51
2014-06-17,15.950000000000001,0.6,51
2014-06-18,15.05,0.4,51
2014-06-19,13.75,0.5,51
2014-06-20,14.05,1.4,51
2014-06-21,13.3,1.2,51
2014-06-22,14.200000000000001,0.9,51
2014-06-23,13.200000000000001,0.4,51
2014-06-24,14.15,4.2,61
2014-06-25,13.350000000000001,4.8,61
2014-06-26,14.3,0.8,51
2014-06-27,16.45,0.1,51
2014-06-28,16.6,5.8,53
2014-06-29,14.95,15.5,63
2014-06-30,14.15,8.5,63
2014-07-01,12.35,0.2,51
2014-07-02,13.25,0.1,51
2014-07-03,16.25,0.0,3
2014-07-04,20.85,0.0,3
2014-07-05,21.65,2.9,55
2014-07-06,22.450000000000003,1.5,55
2014-07-07,18.0,5.2,61
2014-07-08,15.7,18.3,63
2014-07-09,16.85,22.9,63
2014-07-10,20.549999999999997,2.2,61
2014-07-11,20.35,0.5,51
2014-07-12,17.75,0.0,3
2014-07-13,16.5,7.0,63
2014-07-14,18.65,2.3,53
2014-07-15,17.7,0.0,3
2014-07-16,19.15,0.5,51
2014-07-17,20.2,0.0,3
2014-07-18,22.85,0.0,3
2014-07-19,25.4,0.0,3
2014-07-20,25.299999999999997,5.7,61
2014-07-21,21.55,9.1,55
2014-07-22,21.0,0.0,3
2014-07-23,21.85,0.0,3
2014-07-24,20.450000000000003,0.7,53
2014-07-25,18.15,7.1,53
2014-07-26,19.8,0.1,51
2014-07-27,19.549999999999997,0.5,51
2014-07-28,20.4,0.0,3
2014-07-29,22.5,9.6,61
2014-07-30,19.9,5.5,61
2014-07-31,18.65,0.0,3
2014-08-01,21.1,0.0,3
2014-08-02,22.05,0.0,3
2014-08-03,21.299999999999997,0.2,51
2014-08-04,19.75,3.8,61
2014-08-05,18.75,2.5,55
2014-08-06,17.45,0.1,51
2014-08-07,19.25,5.2,61
2014-08-08,19.4,0.1,51
2014-08-09,19.25,3.2,61
2014-08-10,20.6,9.6,63
2014-08-11,17.0,0.0,3
2014-08-12,16.95,0.0,3
2014-08-13,17.25,2.1,53
2014-08-14,16.3,0.8,51
2014-08-15,15.1,3.0,55
2014-08-16,14.75,1.3,51
2014-08-17,15.35,4.4,53
2014-08-18,14.45,4.0,53
2014-08-19,13.15,4.9,61
2014-08-20,13.5,0.4,51
2014-08-21,12.75,0.6,51
2014-08-22,14.85,1.6,53
2014-08-23,13.95,1.5,51
2014-08-24,12.8,0.5,51
2014-08-25,12.7,2.1,53
2014-08-26,13.65,10.9,61
2014-08-27,13.6,0.1,51
2014-08-28,15.7,0.3,51
2014-08-29,18.65,0.3,51
2014-08-30,16.4,1.8,53
2014-08-31,14.649999999999999,2.7,61
2014-09-01,14.75,0.9,51
2014-09-02,15.600000000000001,0.6,51
2014-09-03,15.850000000000001,0.0,3
2014-09-04,17.8,0.0,3
2014-09-05,19.8,1.5,53
2014-09-06,19.65,0.2,51
2014-09-07,17.75,0.8,51
2014-09-08,15.65,0.1,51
2014-09-09,13.5,0.2,51
2014-09-10,14.850000000000001,0.8,51
2014-09-11,14.45,1.2,51
2014-09-12,15.1,0.0,3
2014-09-13,16.2,0.0,3
2014-09-14,16.55,0.0,3
2014-09-15,16.9,0.5,51
2014-09-16,18.95,0.1,51
2014-09-17,18.9,0.0,1
2014-09-18,19.0,0.5,51
2014-09-19,19.35,19.0,63
2014-09-20,18.9,1.0,51
2014-09-21,15.0,2.8,53
2014-09-22,12.55,5.1,63
2014-09-23,12.15,0.1,51
2014-09-24,13.05,1.5,53
2014-09-25,13.4,0.2,51
2014-09-26,14.45,0.0,3
2014-09-27,13.25,0.0,3
2014-09-28,14.2,0.0,3
2014-09-29,17.3,2.7,53
2014-09-30,16.5,0.4,51
2014-10-01,15.200000000000001,0.2,51
2014-10-02,16.05,0.1,51
2014-10-03,16.9,0.0,1
2014-10-04,15.9,0.0,2
2014-10-05,14.7,0.0,3
2014-10-06,13.9,0.0,3
2014-10-07,13.85,13.1,61
2014-10-08,12.85,10.4,63
2014-10-09,15.4,10.4,63
2014-10-10,14.45,0.0,3
2014-10-11,14.85,0.6,51
2014-10-12,13.35,3.2,61
2014-10-13,16.4,2.9,53
2014-10-14,14.35,0.0,3
2014-10-15,13.15,0.3,51
2014-10-16,13.3,6.5,55
2014-10-17,14.05,0.6,51
2014-10-18,14.45,0.0,3
2014-10-19,17.95,2.1,53
2014-10-20,13.899999999999999,1.1,51
2014-10-21,11.3,7.0,61
2014-10-22,8.65,8.0,55
2014-10-23,9.7,0.0,3
2014-10-24,11.7,0.0,3
2014-10-25,11.8,2.4,53
2014-10-26,11.649999999999999,0.0,3
2014-10-27,12.45,0.0,3
2014-10-28,9.05,0.0,3
2014-10-29,7.65,2.4,53
2014-10-30,10.65,0.3,51
2014-10-31,14.05,0.2,51
2014-11-01,14.799999999999999,0.0,3
2014-11-02,13.95,0.0,3
2014-11-03,14.2,0.7,51
2014-11-04,11.05,10.4,55
2014-11-05,8.9,7.7,61
2014-11-06,7.25,0.0,3
2014-11-07,7.25,0.7,51
2014-11-08,9.649999999999999,0.0,3
2014-11-09,9.05,0.0,3
2014-11-10,8.95,0.0,3
2014-11-11,9.5,0.2,51
2014-11-12,9.8,0.2,51
2014-11-13,8.45,0.0,3
2014-11-14,11.2,0.0,3
2014-11-15,10.25,0.0,3
2014-11-16,8.35,10.3,61
2014-11-17,8.4,0.0,3
2014-11-18,7.45,0.6,51
2014-11-19,6.949999999999999,0.1,51
2014-11-20,6.45,0.0,3
2014-11-21,6.300000000000001,0.0,3
2014-11-22,6.300000000000001,0.0,3
2014-11-23,9.5,0.0,3
2014-11-24,8.25,2.4,53
2014-11-25,4.1,0.0,3
2014-11-26,4.699999999999999,0.0,3
2014-11-27,3.6999999999999997,1.0,53
2014-11-28,3.3000000000000003,0.2,51
2014-11-29,2.4,0.0,3
2014-11-30,2.4,0.0,3
2014-12-01,0.15000000000000002,0.0,3
2014-12-02,-0.9,0.0,3
2014-12-03,-1.7999999999999998,0.0,3
2014-12-04,-0.25,0.0,3
2014-12-05,1.55,0.1,51
2014-12-06,3.6999999999999997,0.0,3
2014-12-07,4.2,2.7,53
2014-12-08,2.65,0.6,51
2014-12-09,2.6,0.0,3
2014-12-10,4.05,4.5,53
2014-12-11,3.75,6.6,53
2014-12-12,6.0,17.8,61
2014-12-13,4.2,0.2,51
2014-12-14,2.6,0.0,3
2014-12-15,2.75,3.3,53
2014-12-16,3.6,0.6,51
2014-12-17,4.800000000000001,5.4,71
2014-12-18,9.8,3.8,53
2014-12-19,7.85,15.8,61
2014-12-20,5.0,5.9,55
2014-12-21,5.5,0.1,51
2014-12-22,8.9,4.3,53
2014-12-23,9.7,1.5,51
2014-12-24,6.699999999999999,6.0,55
2014-12-25,3.6,2.8,53
2014-12-26,1.35,0.0,3
2014-12-27,-0.8499999999999999,0.6,71
2014-12-28,-2.3000000000000003,0.0,3
2014-12-29,-0.25,1.4,73
2014-12-30,1.65,2.3,73
2014-12-31,3.8,0.4,51
2015-01-01,2.35,0.0,3
2015-01-02,5.949999999999999,3.1,55
2015-01-03,2.7,2.7,71
2015-01-04,3.25,0.8,51
2015-01-05,1.1,0.0,3
2015-01-06,2.0,0.0,3
2015-01-07,3.0,1.2,51
2015-01-08,4.35,16.0,63
2015-01-09,7.0,4.6,53
2015-01-10,7.9,9.6,61
2015-01-11,3.2,4.3,53
2015-01-12,6.1,1.1,51
2015-01-13,8.4,5.7,61
2015-01-14,3.8,4.3,71
2015-01-15,5.3500000000000005,4.5,51
2015-01-16,5.8,0.1,51
2015-01-17,1.9,0.0,3
2015-01-18,1.65,0.6,71
2015-01-19,-0.15000000000000013,0.0,3
2015-01-20,0.30000000000000004,0.0,71
2015-01-21,-0.85,0.0,3
2015-01-22,-0.55,0.0,3
2015-01-23,-0.6,0.0,3
2015-01-24,-0.050000000000000044,4.2,73
2015-01-25,1.1,2.3,73
2015-01-26,3.5,6.8,53
2015-01-27,3.15,2.7,71
2015-01-28,3.4,5.7,61
2015-01-29,1.4,4.7,73
2015-01-30,-0.65,5.1,73
2015-01-31,0.09999999999999987,2.9,73
2015-02-01,0.75,0.0,71
2015-02-02,0.8999999999999999,2.0,73
2015-02-03,0.3500000000000001,2.1,73
2015-02-04,-2.0,0.0,3
2015-02-05,-2.25,0.0,71
2015-02-06,-1.8499999999999999,0.0,3
2015-02-07,-1.0499999999999998,0.0,3
2015-02-08,0.8999999999999999,0.7,71
2015-02-09,3.5500000000000003,2.3,71
2015-02-10,5.300000000000001,0.2,51
2015-02-11,3.1,0.0,3
2015-02-12,1.7,0.0,2
2015-02-13,3.1500000000000004,0.0,3
2015-02-14,5.75,0.0,3
2015-02-15,1.65,0.0,3
2015-02-16,3.3,0.0,0
2015-02-17,0.7,0.0,3
2015-02-18,3.2,0.0,3
2015-02-19,3.45,0.0,3
2015-02-20,3.9000000000000004,3.9,53
2015-02-21,3.9000000000000004,3.6,53
2015-02-22,3.25,0.0,3
2015-02-23,3.3,5.6,73
2015-02-24,4.3,0.9,53
2015-02-25,3.8,0.5,51
2015-02-26,5.550000000000001,0.0,3
2015-02-27,3.5,11.8,55
2015-02-28,3.55,0.0,3
2015-03-01,6.3,2.8,53
2015-03-02,4.55,4.4,71
2015-03-03,3.65,4.8,71
2015-03-04,2.95,1.8,71
2015-03-05,3.85,0.3,51
2015-03-06,4.85,0.2,51
2015-03-07,7.65,0.0,3
2015-03-08,9.85,0.0,3
2015-03-09,8.05,0.0,3
2015-03-10,7.5,0.8,53
2015-03-11,4.2,0.0,3
2015-03-12,4.05,0.0,3
2015-03-13,3.5999999999999996,0.0,3
2015-03-14,3.4,1.2,71
2015-03-15,5.25,0.1,51
2015-03-16,7.25,0.0,3
2015-03-17,8.65,0.0,3
2015-03-18,8.55,0.0,3
2015-03-19,7.4,0.0,3
2015-03-20,5.8999999999999995,0.0,3
2015-03-21,4.9,5.6,73
2015-03-22,2.75,0.1,51
2015-03-23,4.0,0.0,3
2015-03-24,6.25,0.0,3
2015-03-25,10.4,0.6,51
2015-03-26,4.9,1.2,51
2015-03-27,6.4,3.8,55
2015-03-28,7.550000000000001,1.8,53
2015-03-29,7.699999999999999,16.8,61
2015-03-30,5.7,4.2,53
2015-03-31,5.699999999999999,19.7,73
2015-04-01,4.6,7.3,71
2015-04-02,4.25,10.9,73
2015-04-03,4.65,0.5,51
2015-04-04,3.75,0.0,3
2015-04-05,3.3000000000000003,0.0,3
2015-04-06,5.55,0.1,51
2015-04-07,4.300000000000001,0.0,3
2015-04-08,7.65,0.0,3
2015-04-09,10.9,0.0,3
2015-04-10,11.799999999999999,0.0,3
2015-04-11,11.3,1.5,51
2015-04-12,8.55,0.0,3
2015-04-13,7.699999999999999,0.7,51
2015-04-14,9.8,0.0,3
2015-04-15,14.05,0.0,1
2015-04-16,9.75,0.0,3
2015-04-17,6.95,0.1,51
2015-04-18,6.85,0.0,3
2015-04-19,8.2,0.0,3
2015-04-20,9.5,0.0,3
2015-04-21,10.2,0.0,2
2015-04-22,8.9,0.0,3
2015-04-23,8.2,0.0,3
2015-04-24,10.65,0.0,3
2015-04-25,12.65,1.3,51
2015-04-26,12.5,5.0,53
2015-04-27,7.699999999999999,6.4,55
2015-04-28,5.949999999999999,0.7,51
2015-04-29,7.1000000000000005,0.0,3
2015-04-30,9.2,3.0,53
2015-05-01,7.2,0.0,3
2015-05-02,8.4,0.0,3
2015-05-03,12.399999999999999,7.0,61
2015-05-04,14.950000000000001,0.2,51
2015-05-05,17.4,8.2,63
2015-05-06,13.45,0.5,51
2015-05-07,11.75,0.7,51
2015-05-08,12.2,0.1,51
2015-05-09,13.8,1.4,51
2015-05-10,11.95,0.2,51
2015-05-11,15.85,0.0,3
2015-05-12,17.2,0.6,51
2015-05-13,12.6,0.0,3
2015-05-14,10.05,0.0,3
2015-05-15,10.399999999999999,0.0,3
2015-05-16,7.699999999999999,1.3,51
2015-05-17,10.05,0.3,51
2015-05-18,11.8,0.3,51
2015-05-19,11.7,1.1,51
2015-05-20,10.8,1.3,53
2015-05-21,9.75,0.4,51
2015-05-22,12.05,0.0,3
2015-05-23,12.950000000000001,0.0,3
2015-05-24,12.1,0.0,3
2015-05-25,11.0,2.2,53
2015-05-26,10.85,1.2,51
2015-05-27,10.25,0.3,51
2015-05-28,13.799999999999999,1.3,51
2015-05-29,11.149999999999999,0.5,51
2015-05-30,10.95,5.9,61
2015-05-31,13.55,4.7,61
2015-06-01,13.1,2.0,53
2015-06-02,16.15,0.3,51
2015-06-03,15.15,0.1,51
2015-06-04,14.350000000000001,0.0,3
2015-06-05,21.05,0.0,3
2015-06-06,18.5,0.0,3
2015-06-07,14.9,0.0,3
2015-06-08,12.75,0.0,3
2015-06-09,12.5,0.0,3
2015-06-10,15.1,0.0,3
2015-06-11,17.6,0.0,3
2015-06-12,18.7,0.0,3
2015-06-13,19.950000000000003,0.2,51
2015-06-14,16.25,0.2,51
2015-06-15,14.4,0.0,3
2015-06-16,10.6,0.0,3
2015-06-17,13.45,0.5,53
2015-06-18,15.35,1.9,53
2015-06-19,13.45,4.0,55
2015-06-20,13.4,0.0,3
2015-06-21,14.2,4.8,61
2015-06-22,12.65,12.4,61
2015-06-23,12.35,7.0,63
2015-06-24,13.100000000000001,0.6,51
2015-06-25,17.2,0.0,3
2015-06-26,18.65,0.1,51
2015-06-27,17.7,6.6,61
2015-06-28,15.3,0.1,51
2015-06-29,19.75,0.2,51
2015-06-30,18.2,0.0,2
2015-07-01,22.25,0.0,1
2015-07-02,26.049999999999997,0.0,1
2015-07-03,25.45,0.2,51
2015-07-04,27.95,2.2,53
2015-07-05,26.05,12.5,65
2015-07-06,19.5,0.1,51
2015-07-07,21.4,0.6,51
2015-07-08,16.35,5.9,61
2015-07-09,14.05,4.2,55
2015-07-10,14.25,0.0,3
2015-07-11,19.25,0.0,3
2015-07-12,16.9,7.3,55
2015-07-13,15.850000000000001,7.6,61
2015-07-14,18.15,4.6,53
2015-07-15,17.85,0.7,51
2015-07-16,20.3,0.5,51
2015-07-17,23.65,1.1,55
2015-07-18,20.55,1.1,51
2015-07-19,18.15,10.4,63
2015-07-20,18.55,3.2,55
2015-07-21,22.0,0.5,51
2015-07-22,21.45,0.0,3
2015-07-23,17.950000000000003,0.0,3
2015-07-24,18.25,0.6,51
2015-07-25,16.15,10.2,61
2015-07-26,15.1,1.7,53
2015-07-27,16.15,14.5,63
2015-07-28,16.35,0.0,3
2015-07-29,15.1,1.2,53
2015-07-30,14.5,0.1,51
2015-07-31,13.200000000000001,0.0,3
2015-08-01,17.0,0.0,3
2015-08-02,17.5,0.0,3
2015-08-03,22.9,0.0,3
2015-08-04,22.4,3.7,55
2015-08-05,19.299999999999997,0.0,3
2015-08-06,24.25,0.0,3
2015-08-07,23.5,2.0,53
2015-08-08,19.35,3.4,61
2015-08-09,18.9,0.8,51
2015-08-10,22.4,2.6,61
2015-08-11,21.55,14.9,63
2015-08-12,20.15,0.6,51
2015-08-13,22.4,0.5,53
2015-08-14,24.0,0.2,51
2015-08-15,22.1,1.4,51
2015-08-16,18.75,21.1,63
2015-08-17,15.8,26.5,61
2015-08-18,15.2,2.1,53
2015-08-19,16.1,0.0,3
2015-08-20,17.1,0.2,51
2015-08-21,18.700000000000003,0.0,1
2015-08-22,18.5,0.0,2
2015-08-23,19.3,0.0,3
2015-08-24,19.8,6.0,61
2015-08-25,17.0,2.2,53
2015-08-26,20.15,0.0,3
2015-08-27,17.75,14.1,61
2015-08-28,15.9,2.6,61
2015-08-29,17.25,0.0,3
2015-08-30,23.3,3.6,63
2015-08-31,24.8,0.0,3
2015-09-01,17.15,10.8,61
2015-09-02,14.5,0.0,3
2015-09-03,14.299999999999999,1.2,51
2015-09-04,13.4,1.6,53
2015-09-05,13.0,4.8,55
2015-09-06,12.95,2.3,53
2015-09-07,14.15,4.5,53
2015-09-08,13.1,0.5,51
2015-09-09,14.399999999999999,0.0,3
2015-09-10,13.15,0.0,2
2015-09-11,13.7,0.7,51
2015-09-12,15.45,6.0,61
2015-09-13,17.65,2.8,53
2015-09-14,17.05,5.1,55
2015-09-15,13.65,4.3,61
2015-09-16,15.399999999999999,7.6,61
2015-09-17,15.55,5.0,53
2015-09-18,14.65,0.0,2
2015-09-19,13.100000000000001,7.7,61
2015-09-20,12.55,3.5,53
2015-09-21,13.899999999999999,0.1,51
2015-09-22,13.5,6.1,61
2015-09-23,12.15,1.1,51
2015-09-24,13.8,0.0,3
2015-09-25,13.1,0.7,51
2015-09-26,12.05,0.0,3
2015-09-27,10.399999999999999,0.0,3
2015-09-28,12.0,0.0,3
2015-09-29,11.25,0.0,3
2015-09-30,11.65,0.0,3
2015-10-01,10.2,0.0,0
2015-10-02,9.9,0.0,0
2015-10-03,12.55,0.0,1
2015-10-04,13.0,0.0,3
2015-10-05,13.6,0.0,3
2015-10-06,16.3,8.8,61
2015-10-07,15.700000000000001,0.2,51
2015-10-08,13.6,1.2,53
2015-10-09,11.7,10.5,53
2015-10-10,8.85,0.2,51
2015-10-11,6.05,0.0,0
2015-10-12,4.65,0.0,3
2015-10-13,3.15,0.0,3
2015-10-14,3.3,5.3,73
2015-10-15,5.2,13.6,61
2015-10-16,6.15,6.0,53
2015-10-17,7.0,1.0,51
2015-10-18,6.0,0.3,51
2015-10-19,8.5,0.0,3
2015-10-20,7.95,0.1,51
2015-10-21,8.4,0.1,51
2015-10-22,10.65,1.7,51
2015-10-23,10.15,0.0,3
2015-10-24,10.149999999999999,0.0,3
2015-10-25,9.45,0.1,51
2015-10-26,9.7,0.0,3
2015-10-27,10.5,0.0,3
2015-10-28,9.2,0.5,51
2015-10-29,10.05,0.0,3
2015-10-30,11.15,0.0,3
2015-10-31,11.05,0.0,3
2015-11-01,9.0,0.0,2
2015-11-02,8.35,0.0,3
2015-11-03,6.95,0.0,2
2015-11-04,9.65,0.0,3
2015-11-05,12.45,2.4,53
2015-11-06,13.75,4.3,55
2015-11-07,16.0,4.6,53
2015-11-08,13.6,0.0,3
2015-11-09,13.850000000000001,2.8,53
2015-11-10,12.85,3.3,53
2015-11-11,11.8,1.0,51
2015-11-12,11.7,0.1,51
2015-11-13,10.100000000000001,2.1,55
2015-11-14,7.25,4.9,53
2015-11-15,10.2,23.4,61
2015-11-16,11.05,1.0,51
2015-11-17,12.5,10.3,61
2015-11-18,12.149999999999999,3.8,53
2015-11-19,9.95,6.1,61
2015-11-20,6.1,1.6,51
2015-11-21,3.9,0.7,51
2015-11-22,1.8,1.5,73
2015-11-23,1.6500000000000001,0.9,51
2015-11-24,1.7,2.8,73
2015-11-25,3.9000000000000004,3.9,71
2015-11-26,3.9,0.2,51
2015-11-27,2.8000000000000003,0.0,3
2015-11-28,4.15,2.6,53
2015-11-29,7.25,18.2,63
2015-11-30,7.449999999999999,17.0,61
2015-12-01,8.25,2.9,53
2015-12-02,9.35,0.0,3
2015-12-03,7.8500000000000005,0.0,3
2015-12-04,7.75,2.0,53
2015-12-05,7.199999999999999,0.0,3
2015-12-06,8.600000000000001,0.5,51
2015-12-07,9.35,0.3,51
2015-12-08,9.45,0.0,3
2015-12-09,6.85,1.9,53
2015-12-10,4.8,0.0,3
2015-12-11,5.35,8.4,53
2015-12-12,6.3999999999999995,3.2,53
2015-12-13,4.55,3.4,53
2015-12-14,4.3500000000000005,0.0,3
2015-12-15,6.35,0.0,3
2015-12-16,8.5,5.0,61
2015-12-17,12.3,1.8,51
2015-12-18,10.8,0.8,53
2015-12-19,10.95,0.0,3
2015-12-20,11.65,0.0,3
2015-12-21,10.100000000000001,3.8,53
2015-12-22,11.649999999999999,2.3,61
2015-12-23,9.9,0.1,51
2015-12-24,9.05,0.5,51
2015-12-25,8.9,1.9,53
2015-12-26,12.15,0.0,3
2015-12-27,10.95,0.0,3
2015-12-28,9.75,0.0,3
2015-12-29,7.35,0.0,3
2015-12-30,5.8,0.0,3
2015-12-31,6.05,3.0,53
2016-01-01,4.8,0.0,3
2016-01-02,3.1999999999999997,3.0,73
2016-01-03,1.1,4.2,73
2016-01-04,-0.04999999999999999,3.1,73
2016-01-05,1.4,2.7,53
2016-01-06,-1.75,0.0,3
2016-01-07,1.8,5.5,71
2016-01-08,3.8,0.0,1
2016-01-09,3.15,0.0,3
2016-01-10,5.25,5.3,55
2016-01-11,4.800000000000001,2.6,53
2016-01-12,4.3,4.2,53
2016-01-13,3.2,5.3,73
2016-01-14,1.15,3.3,71
2016-01-15,1.5,3.5,73
2016-01-16,-0.19999999999999996,5.7,73
2016-01-17,-3.05,0.6,71
2016-01-18,-5.0,0.0,3
2016-01-19,-7.3999999999999995,0.1,71
2016-01-20,-0.95,2.3,73
2016-01-21,-5.3999999999999995,0.0,3
2016-01-22,-5.25,0.5,53
2016-01-23,3.1,5.3,61
2016-01-24,4.75,1.2,53
2016-01-25,9.2,0.3,51
2016-01-26,9.3,0.4,51
2016-01-27,9.649999999999999,4.6,55
2016-01-28,6.3,5.9,61
2016-01-29,5.55,0.3,51
2016-01-30,5.3,18.6,63
2016-01-31,3.9,3.7,53
2016-02-01,8.65,5.7,53
2016-02-02,7.5,5.5,55
2016-02-03,4.0,0.7,51
2016-02-04,2.0,4.6,71
2016-02-05,5.2,3.1,71
2016-02-06,8.75,0.0,3
2016-02-07,8.4,0.6,51
2016-02-08,6.95,10.8,61
2016-02-09,5.3,14.1,73
2016-02-10,3.0,3.7,71
2016-02-11,3.4000000000000004,0.4,51
2016-02-12,2.85,0.0,3
2016-02-13,1.65,0.7,51
2016-02-14,1.5999999999999999,4.4,71
2016-02-15,0.55,3.9,73
2016-02-16,-0.25,0.0,2
2016-02-17,-0.25,0.0,71
2016-02-18,1.15,0.4,71
2016-02-19,1.3499999999999999,0.0,71
2016-02-20,4.2,8.4,55
2016-02-21,9.05,19.2,61
2016-02-22,6.4,16.8,61
2016-02-23,4.0,2.2,51
2016-02-24,2.0,0.9,71
2016-02-25,0.7,0.9,71
2016-02-26,0.8999999999999999,0.2,71
2016-02-27,1.1,0.0,3
2016-02-28,1.4999999999999998,0.0,3
2016-02-29,1.2,0.0,3
2016-03-01,0.8,3.1,73
2016-03-02,4.9,3.2,55
2016-03-03,3.55,1.3,71
2016-03-04,2.5,4.0,71
2016-03-05,3.45,2.9,53
2016-03-06,3.15,0.3,51
2016-03-07,2.15,0.6,71
2016-03-08,1.2000000000000002,0.2,51
2016-03-09,4.0,0.0,3
2016-03-10,3.05,0.0,3
2016-03-11,2.3,0.0,3
2016-03-12,3.3,0.0,3
2016-03-13,2.55,0.0,3
2016-03-14,3.3000000000000003,0.0,3
2016-03-15,2.8499999999999996,0.0,3
2016-03-16,4.5,0.0,3
2016-03-17,4.1000000000000005,0.0,0
2016-03-18,2.4,0.1,51
2016-03-19,4.6,0.0,3
2016-03-20,5.5,0.9,51
2016-03-21,6.4,2.7,53
2016-03-22,6.1,2.6,51
2016-03-23,6.25,2.5,53
2016-03-24,3.1500000000000004,0.4,51
2016-03-25,5.800000000000001,8.3,53
2016-03-26,8.85,0.0,3
2016-03-27,9.0,3.3,55
2016-03-28,8.75,5.0,61
2016-03-29,7.55,4.1,55
2016-03-30,7.8,3.3,53
2016-03-31,6.8,1.2,51
2016-04-01,7.45,0.6,51
2016-04-02,10.0,0.0,3
2016-04-03,14.4,0.2,51
2016-04-04,14.350000000000001,2.8,55
2016-04-05,11.6,7.4,55
2016-04-06,9.899999999999999,1.2,53
2016-04-07,7.800000000000001,1.7,53
2016-04-08,7.15,0.0,3
2016-04-09,6.8999999999999995,0.0,3
2016-04-10,11.1,0.0,3
2016-04-11,8.95,0.0,3
2016-04-12,11.200000000000001,0.1,51
2016-04-13,10.05,0.9,51
2016-04-14,10.15,0.1,51
2016-04-15,9.85,8.5,61
2016-04-16,10.3,0.8,51
2016-04-17,6.85,1.0,51
2016-04-18,5.550000000000001,0.0,3
2016-04-19,9.1,0.4,51
2016-04-20,7.9,0.0,3
2016-04-21,7.5,0.0,2
2016-04-22,6.6,0.0,3
2016-04-23,6.050000000000001,0.2,51
2016-04-24,4.15,3.2,71
2016-04-25,3.9999999999999996,6.2,61
2016-04-26,4.1,6.3,55
2016-04-27,4.6,10.8,73
2016-04-28,5.15,1.7,51
2016-04-29,7.5,0.8,51
2016-04-30,7.35,3.7,53
2016-05-01,9.6,0.0,3
2016-05-02,11.3,0.0,3
2016-05-03,10.05,2.1,53
2016-05-04,7.949999999999999,0.1,51
2016-05-05,9.5,0.0,3
2016-05-06,15.5,0.0,3
2016-05-07,17.5,0.0,0
2016-05-08,17.25,0.0,0
2016-05-09,17.75,0.0,3
2016-05-10,18.700000000000003,0.0,3
2016-05-11,18.5,0.0,3
2016-05-12,17.95,0.0,1
2016-05-13,15.65,0.5,51
2016-05-14,9.05,1.0,51
2016-05-15,8.4,3.1,53
2016-05-16,8.399999999999999,0.9,51
2016-05-17,10.75,0.4,51
2016-05-18,13.899999999999999,0.3,51
2016-05-19,15.299999999999999,0.9,53
2016-05-20,13.1,1.0,51
2016-05-21,16.35,0.0,3
2016-05-22,19.1,2.4,53
2016-05-23,16.1,1.5,51
2016-05-24,12.25,2.8,53
2016-05-25,13.45,0.0,3
2016-05-26,15.25,0.0,3
2016-05-27,15.45,0.3,51
2016-05-28,17.5,0.9,53
2016-05-29,17.15,6.7,61
2016-05-30,18.35,10.7,63
2016-05-31,17.55,0.0,3
2016-06-01,17.9,16.8,63
2016-06-02,18.25,10.2,63
2016-06-03,18.65,0.1,51
2016-06-04,19.1,0.0,2
2016-06-05,20.1,0.1,51
2016-06-06,19.9,0.3,51
2016-06-07,21.0,1.2,53
2016-06-08,17.1,0.0,3
2016-06-09,15.149999999999999,0.2,51
2016-06-10,14.2,0.0,3
2016-06-11,15.75,0.0,3
2016-06-12,16.3,2.2,53
2016-06-13,16.4,8.2,61
2016-06-14,15.85,5.2,61
2016-06-15,15.55,8.2,63
2016-06-16,15.25,1.2,53
2016-06-17,14.7,2.7,53
2016-06-18,15.649999999999999,3.6,55
2016-06-19,13.95,0.6,51
2016-06-20,14.8,6.0,61
2016-06-21,18.3,1.8,51
2016-06-22,20.299999999999997,0.3,51
2016-06-23,24.25,0.0,3
2016-06-24,23.700000000000003,4.3,61
2016-06-25,17.1,10.7,61
2016-06-26,16.0,0.1,51
2016-06-27,15.6,0.9,53
2016-06-28,15.95,0.0,3
2016-06-29,17.05,6.4,61
2016-06-30,17.85,0.0,3
2016-07-01,19.15,3.4,55
2016-07-02,15.7,4.4,53
2016-07-03,15.2,0.6,51
2016-07-04,16.1,0.2,51
2016-07-05,17.049999999999997,1.4,51
2016-07-06,15.0,0.4,51
2016-07-07,15.0,0.0,3
2016-07-08,19.35,2.2,53
